"bMF" "bMM" "bMJA" "bMJB" "surv" "delay_f" "m_growth" "delay_j" "mean_hatch" "diff_hatch" "P2" "LHSresults"
"374" 0.0129158427135622 0.0109210777166812 0.00779929404198929 0.00915821167604567 6.52e-05 15.497 5.883 3.413 698.2 80.4 0.523 0.01
"375" 0.0230913726503348 0.012456086862627 0.0351135557423662 0.00599699731368346 0.0003244 12.495 9.683 9.873 131.8 346 0.291 0
"376" 0.0159453777465859 0.00536513277110148 0.0277164355047799 0.0116700350855469 0.0002612 5.883 6.909 7.821 430.6 331.6 0.933 0.27
"377" 0.0131540913432468 0.00812309809835878 0.03821560856877 0.0360811555063352 1.24e-05 3.033 3.337 13.787 595 96.4 0.431 0
"378" 0.0167781919008171 0.0074713351267091 0.0196817524493412 0.0275002611963975 0.000238 10.595 10.937 19.715 230.2 121.2 0.591 0
"379" 0.0119754786923881 0.0116297826644763 0.0106438104890484 0.00642445967669536 0.000342 13.027 9.607 14.585 365.8 385.2 0.001 0.22
"380" 0.0263598691132214 0.0177340058732874 0.00313621151910066 0.00669742281220394 0.0003468 3.451 5.997 11.621 663.4 150.8 0.737 0.15
"381" 0.0101890420850132 0.0113273658882365 0.0200347093792309 0.00728660369605149 0.0003148 19.905 17.929 16.675 167.8 258.8 0.957 0.01
"382" 0.0142184390494731 0.00369525922219517 0.0311205762623114 0.0154809509795041 0.000226 5.313 4.933 1.285 361 52.4 0.673 0.57
"383" 0.01742718887714 0.00841781113467609 0.00431591549126157 0.0164544201605061 7.6e-06 6.377 7.175 5.883 112.6 250 0.455 0
"384" 0.0271903098588574 0.00625551271314965 0.0147945726412337 0.0167269622029687 0.0001132 8.429 16.599 17.321 151 22 0.483 0
"385" 0.00417704812275381 0.0140139154175334 0.0186022758689325 0.00932747673746816 2.6e-05 5.351 6.719 15.573 521.8 297.2 0.031 0
"386" 0.0133945461097766 0.00399702017475371 0.00352726664001555 0.018421673443563 5.32e-05 4.629 11.545 7.289 694.6 327.6 0.569 0.02
"387" 0.0085966002029867 0.0101716119433191 0.0227512011224774 0.011718231629835 0.0001108 9.227 2.539 11.925 477.4 220.4 0.663 0.01
"388" 0.00984778670881915 0.0261265505207933 0.0054699663602709 0.00262008788856008 3.96e-05 16.447 5.503 17.815 285.4 34.8 0.289 0
"389" 0.0201229370180588 0.011860814959162 0.00886422915481427 0.0108251298545407 1.56e-05 3.337 17.169 17.017 445 130.8 0.851 0
"390" 0.00993413977876926 0.00574783616754499 0.00089491730437515 0.00744500536438358 0.00013 15.687 13.863 6.111 304.6 110 0.687 0.03
"391" 0.0237040579433558 0.0069165105558976 0.00700173894533848 0.0385056017196147 0.0001332 10.215 6.643 2.159 218.2 219.6 0.769 0
"392" 0.0204441195158294 0.0380594809590601 0.0399312137284871 0.0122580435838056 0.000186 5.769 18.879 13.673 604.6 18 0.167 0
"393" 0.0121315565086614 0.0133831711806722 0.00692270288089826 0.0230159375329597 0.0003356 10.519 3.375 7.441 189.4 116.4 0.415 0.16
"394" 0.0112963415754102 0.0119386799656671 0.0235778165576508 0.00324244861356779 0.0001396 18.195 14.585 2.197 471.4 146 0.843 0.02
"395" 0.0102449235678947 0.0414816025785488 0.0280849701663882 0.0078038770703977 0.000362 18.727 6.529 13.407 387.4 76.4 0.937 0.02
"396" 0.0116368615181089 0.0120957512061817 0.0192549230948158 0.0180327957681723 7.88e-05 14.243 15.421 13.825 195.4 290.8 0.283 0
"397" 0.0210772918646231 0.00894632836437925 0.0221964079719243 0.00812615735038921 0.0003236 17.511 18.537 9.569 205 170.8 0.763 0.01
"398" 0.0268933823782305 0.0130377596316975 0.00739869796800476 0.027682276793257 0.00029 6.909 3.527 9.835 407.8 265.2 0.743 0.11
"399" 0.0227603092726996 0.0164042223001366 0.0151534316527324 0.0189055903112687 0.0001724 2.387 13.901 6.301 392.2 288.4 0.257 0.01
"400" 0.0145898074619205 0.00838499126036462 0.0127102110196335 0.00475025326051835 0.000298 11.355 8.543 14.699 587.8 104.4 0.465 0.22
"401" 0.0171146114515642 0.00685094529302606 0.0132308522628748 0.0103279062214456 0.0003436 2.083 12.685 4.211 227.8 23.6 0.093 0.3
"402" 0.00958387849182963 0.0117448274295378 0.00566625849573128 0.00808568717334852 9.8e-05 6.073 15.383 13.483 497.8 361.2 0.575 0.02
"403" 0.0105753065063481 0.0158329810519611 0.0330691522826156 0.00553122266651487 0.0003924 16.295 11.773 3.299 487 110.8 0.207 0.58
"404" 0.0146478996600022 0.00795989465416752 0.00590146951896325 0.0595795401601621 0.0002356 13.825 11.735 2.311 331 130 0.609 0.4
"405" 0.0128368344042577 0.0148828666561942 0.00527322840203795 0.00776381970693977 0.000246 6.415 5.047 10.937 341.8 98 0.749 0.12
"406" 0.0134752718867773 0.00622206195961195 0.0149728290704311 0.00658031823719726 0.0002164 2.577 18.385 13.369 203.8 142 0.357 0.01
"407" 0.016316686822877 0.0274827830057828 0.0186819449758754 0.006971527708698 0.000162 1.475 10.139 3.603 182.2 169.2 0.199 0
"408" 0.0175888207444003 0.00884667392025293 0.00601901884036767 0.0052200034113513 0.0003316 1.627 11.431 9.759 215.8 226 0.599 0.13
"409" 0.0148534538098246 0.0202647897968166 0.0168994879306329 0.0200275039493825 0.0002444 3.223 16.979 12.115 668.2 349.2 0.377 0.16
"410" 0.0156848271194981 0.0102066174834884 0.00415296880805671 0.0115740604485624 0.0001716 19.259 13.179 1.779 632.2 338 0.825 0.46
"411" 0.00600228315854043 0.00420288814108434 0.0219819837117577 0.00280283558706978 0.0003476 5.921 3.945 13.331 611.8 278 0.785 0.47
"412" 0.013719431688671 0.00914656060262479 0.00704129722486667 0.0143423926368595 6e-06 9.873 14.547 6.985 201.4 371.6 0.789 0
"413" 0.0083853610878762 0.0196408350643456 0.0248791537011501 0.0138342586611334 0.0001884 1.551 19.373 8.771 577 94.8 0.393 0.19
"414" 0.00704236824884919 0.0109941805894725 0.0167618063888705 0.00772381005379898 0.0001556 11.431 19.411 3.831 550.6 306 0.841 0.38
"415" 0.01953257616295 0.00727587185686924 0.0173217307726738 0.0425908117051056 0.0003852 5.693 15.307 18.575 589 316.4 0.033 0.17
"416" 0.0117411793754597 0.00968765707938646 0.0019281023387647 0.00584176896154681 0.00035 2.539 11.925 1.133 423.4 217.2 0.019 0.85
"417" 0.0132606591121168 0.00871423376904715 0.017611316421011 0.0217868666480934 0.0003252 1.399 3.109 1.741 676.6 195.6 0.437 0.77
"418" 0.0139669712428353 0.0106677173286468 0.0113839320293806 0.000185989824370328 0.0002916 4.895 8.657 11.697 231.4 382.8 0.149 0.15
"419" 0.0211527544352869 0.0240145732866128 0.00637183488184764 0.00198486991864168 5.8e-05 15.459 14.927 19.069 610.6 118 0.319 0
"420" 0.00978979201629396 0.0123751483527867 0.00958449706656314 0.00298132056983556 0.0003044 10.633 11.127 19.601 391 211.6 0.923 0.13
"421" 0.0112173130664724 0.0190615521344992 0.0201246370513084 0.0110557216891835 0.0002596 8.923 10.557 9.265 292.6 272.4 0.029 0.13
"422" 0.0166333122691129 0.0136043965691423 0.0178330133463156 0.0365193088374723 1.4e-05 5.085 8.505 17.435 452.2 156.4 0.143 0
"423" 0.0282511167504609 0.0165826341929196 0.0179830502330137 0.00366400100517499 1.72e-05 12.723 12.267 4.401 475 134 0.859 0
"424" 0.0166692804067067 0.00766667815659133 0.0173935009787379 0.00395142849698423 0.0001004 19.373 17.245 6.833 609.4 303.6 0.881 0.01
"425" 0.00883312373817732 0.00776436638871928 0.00907382772996147 0.00665836591963793 0.0001876 7.593 4.325 14.547 235 397.2 0.307 0.15
"426" 0.00635480168148581 0.0162871612937996 0.0072395288087494 0.00788413839189992 0.000346 6.491 6.681 6.681 533.8 322.8 0.985 0.4
"427" 0.0117932857354861 0.00382674822791759 0.000616578931689951 0.0070500987995239 0.0002132 17.245 16.143 5.807 362.2 252.4 0.185 0.4
"428" 0.0180982060292468 0.0235713609292205 0.00511538758426281 0.00634663273092885 9.72e-05 18.043 18.689 13.293 134.2 214 0.849 0
"429" 0.0109255296159059 0.0209420233684745 0.010826047144027 0.00533683447919851 0.0002124 10.101 8.847 9.379 219.4 107.6 0.759 0.01
"430" 0.0170764727274147 0.0157227440186349 0.0412768685397342 0.0374607860604738 0.000358 16.599 8.961 7.897 249.4 188.4 0.941 0
"431" 0.0145319843580836 0.00307499892962067 0.00962757546748838 0.00378783972538095 0.00031 1.323 9.911 7.859 554.2 299.6 0.829 0.4
"432" 0.0256741332818936 0.0137392340215516 0.0447417701438496 0.0165899594177589 0.0003412 19.449 7.289 9.721 525.4 187.6 0.343 0.15
"433" 0.00607728775133409 0.018747955036637 0.00824521472840462 0.011383746454092 0.0003836 15.231 17.739 9.037 659.8 69.2 0.945 0.35
"434" 0.0177125838241103 0.0127851091216078 0.0117177328624755 0.0111955414184443 0.0002276 7.555 18.461 5.047 280.6 388.4 0.349 0.16
"435" 0.0116890398917439 0.0231535325856834 0.0053913351230802 0.0304016544258947 0.0002412 5.807 7.517 11.279 646.6 366.8 0.009 0.22
"436" 0.0127055341020206 0.017665962557049 0.0163574132464501 0.00693228752777503 0.0001148 16.409 9.417 18.233 254.2 4.4 0.133 0
"437" 0.0286836669350095 0.0057134661016812 0.010063186457324 0.00800490983092881 6.44e-05 11.545 4.059 1.171 298.6 286 0.905 0
"438" 0.0133408963115706 0.0115535941042478 0.0355001631747164 0.0284443949262621 8.52e-05 18.841 16.485 13.711 584.2 226.8 0.681 0
"439" 0.00723965123676486 0.00854930964986737 0.0155220090699879 0.0181095770322006 5.24e-05 14.357 4.895 1.703 415 50.8 0.209 0
"440" 0.0126269538798277 0.0110676152015405 0.0115261960175156 0.0197588752624731 0.0002484 15.801 19.525 9.227 177.4 128.4 0.865 0.01
"441" 0.0160117119983184 0.00193822574578214 0.0092852433606841 0.0121090141739333 0.0001476 8.163 18.955 6.947 573.4 68.4 0.543 0.26
"442" 0.0076877624200505 0.0146834325768984 0.00105342677941326 0.0177304265006191 0.0002508 4.971 15.041 14.395 322.6 271.6 0.709 0.14
"443" 0.0101610033767636 0.0039549518658854 0.0202152637779833 0.0132367709644994 0.0002564 15.915 13.559 17.587 367 381.2 0.063 0.23
"444" 0.0266175518393955 0.00540038258966501 0.0073588533495716 0.0256840608222086 9.64e-05 2.463 19.259 3.185 557.8 138 0.529 0.01
"445" 0.00812698663154037 0.00378330316803548 0.0216678268082664 0.0210699096253292 0.0001748 15.345 6.453 16.257 178.6 240.4 0.931 0.01
"446" 0.0323407715113694 0.0232901810973972 0.00617576771300726 0.0017154190102237 0.0001404 13.445 6.567 15.421 129.4 63.6 0.409 0
"447" 0.00515912188585178 0.00365062781336671 0.0189241612450174 0.00568653719774271 5.16e-05 8.353 2.235 5.997 508.6 20.4 0.715 0
"448" 0.00286359352093143 0.0056444923564114 0.00865633478705656 0.0144578612707906 0.0003724 1.817 17.967 13.597 523 298.8 0.669 0.53
"449" 0.00503505788868553 0.0101017857669389 0.012864559706389 0.00537574126818197 2.92e-05 11.317 14.357 6.263 309.4 242.8 0.153 0
"450" 0.014677049061211 0.0122546802704099 0.0156471483962266 0.0176559890715053 0.0002052 13.141 11.089 12.495 155.8 398.8 0.107 0
"451" 0.0130214892713207 0.00269035043522838 0.00282021613852887 0.00861637546418826 0.0001116 12.305 14.319 8.809 409 66 0.535 0.03
"452" 0.016282252767027 0.00455760276458802 0.0142163438117647 0.00903208104303759 0.0003708 7.707 13.825 10.709 619 218.8 0.813 0.33
"453" 0.0145608627465215 0.016229177277734 0.0179078036190333 0.0252388571154504 6.92e-05 10.975 14.851 18.423 539.8 281.2 0.027 0
"454" 0.0122356398257105 0.00176407698118844 0.0250183525077607 0.00962685819153117 0.0002948 6.453 7.897 9.987 697 152.4 0.169 0.49
"455" 0.0132873740774726 0.010775835756037 0.00787992859177906 0.0161217322227312 6.68e-05 17.663 13.521 17.131 212.2 394.8 0.119 0
"456" 0.0128631502137892 0.00805778053092592 0.020306601939585 0.00828860159707252 0.0003732 18.689 16.447 4.439 657.4 139.6 0.007 0.66
"457" 0.0104934343676156 0.0118996926370468 0.0136062700762875 0.0175820004647607 4.52e-05 10.861 2.577 14.091 310.6 34 0.325 0
"458" 0.0339707469265009 0.00760156483123118 0.0268485570527315 0.0156066217284534 0.0003396 4.705 16.827 7.631 425.8 56.4 0.451 0.13
"459" 0.0137467594445548 0.0140603717673101 0.00483785274218526 0.0195831775229984 0.0001444 7.517 3.983 16.067 202.6 213.2 0.577 0
"460" 0.0143032348689148 0.0395305650818863 0.0387537340374604 0.0101061600577871 0.0001172 16.485 15.725 19.639 199 354 0.929 0
"461" 0.0128894861026188 0.00557519184157884 0.0343835879359455 0.025385185159388 0.0003612 5.123 7.935 11.203 100.6 314 0.305 0.15
"462" 0.00873295264330053 0.010382603824835 0.0420297698892932 0.00319941463011905 0.0002708 11.659 10.899 19.487 563.8 81.2 0.751 0.16
"463" 0.0138015429678178 0.0238638098431729 0.0218762880726057 0.00116369008142183 0.0003572 7.023 5.123 19.753 405.4 207.6 0.433 0.07
"464" 0.0157492728876257 0.0067852879002931 0.0152751773500387 0.00463197227166437 0.0002236 15.763 12.381 5.389 281.8 233.2 0.767 0.21
"465" 0.0108720758307225 0.00858224292135005 0.001334785822604 0.0225530230771493 0.0002732 2.007 18.043 16.865 569.8 230.8 0.467 0.22
"466" 0.0194768468366721 0.0201726172521934 0.0102400277174882 0.00541463205950144 0.0001644 15.573 9.303 19.791 211 37.2 0.733 0
"467" 0.0219785562438031 0.00605404225261882 0.0119114652637918 0.0135596186879277 0.0002204 2.501 1.475 14.851 115 194.8 0.331 0
"468" 0.015879535373828 0.0122147691533367 0.0112428190021501 0.00257364291301493 0.000294 17.093 10.823 12.381 536.2 270.8 0.735 0.19
"469" 0.00760247482681536 0.00581635366648953 0.0118628214666983 0.0032853046097685 0.0003116 13.217 12.419 14.813 547 162.8 0.611 0.35
"470" 0.0118193282753273 0.0251690443074 0.0182887345626217 0.00411348635082376 0.0001308 4.819 11.165 5.161 398.2 318.8 0.341 0
"471" 0.009187182191871 0.00769923758514122 0.00224258589700145 0.0160562153240114 0.000166 6.643 11.393 12.533 245.8 143.6 0.983 0.02
"472" 0.00912421027852476 0.0206446037512009 0.0180587598052773 0.00407310351402691 0.000114 12.229 8.011 13.863 319 383.6 0.477 0
"473" 0.0373597891559768 0.0185202551890294 0.0182115949955367 0.0338025171786269 0.0003772 11.469 14.129 19.829 141.4 22.8 0.689 0
"474" 0.0123397975588442 0.0133394330033199 0.0282742883814985 0.0168654674205437 0.0001788 16.865 7.669 17.853 590.2 157.2 0.719 0.02
"475" 0.0161121661655043 0.010312014118498 0.00853236984554601 0.0035808334046732 0.000142 8.011 2.881 5.769 647.8 258 0.413 0.26
"476" 0.0202490941839648 0.0259242883280335 0.024208957057165 0.0114311239313419 0.0001012 4.553 9.569 3.071 677.8 253.2 0.347 0
"477" 0.00805043612646193 0.00835219172491007 0.00491734643226018 0.0288478597315673 8.2e-05 8.771 3.603 18.993 293.8 5.2 0.795 0
"478" 0.0100197696459042 0.01443942685147 0.0104633125767923 0.0038288929451027 0.000138 6.339 17.321 13.635 656.2 205.2 0.243 0.13
"479" 0.0139947077450191 0.0444070064193515 0.0176847760321283 0.0417737028658144 0.0001228 7.061 4.363 10.481 511 182.8 0.639 0
"480" 0.0107377989600191 0.0154525249612926 0.00386424317585375 0.00459244956784168 8.28e-05 13.635 7.365 8.125 377.8 70.8 0.811 0.01
"481" 0.0111909237706012 0.00432318937881373 0.00554852644498185 0.0301644813902117 0.000314 10.329 7.213 13.901 503.8 340.4 0.601 0.33
"482" 0.0121575726568223 0.00119870257556042 0.0503673165179908 0.012868815587504 0.0001284 4.401 15.079 17.701 515.8 83.6 0.265 0.1
"483" 0.0128105380320757 0.00578213130797161 0.000194946214501679 0.0097131733560437 0.0001036 7.213 11.697 19.449 419.8 10.8 0.241 0.02
"484" 0.0115062068543675 0.0056098841204798 0.00971398772834472 0.00911609174521756 1e-05 3.375 5.693 14.243 641.8 111.6 0.587 0
"485" 0.0216312985271991 0.0129107769165034 0.00558778345451414 0.0345041873484488 0.0001324 8.239 13.293 1.247 290.2 279.6 0.175 0.01
"486" 0.0149128544023884 0.0152939052313106 0.00519436564012603 0.0325343094680249 0.0002316 5.009 10.329 6.453 479.8 246.8 0.697 0.23
"487" 0.00889898137275775 0.00602027333895573 0.0174656848092158 0.0258367362254922 7.24e-05 4.781 18.233 6.377 147.4 204.4 0.239 0
"488" 0.014417115531011 0.0149333390485031 0.015214168020185 0.0194100841064216 3.16e-05 16.751 12.837 4.743 680.2 118.8 0.183 0
"489" 0.00672005901209095 0.0272373135440928 0.0141034848781479 0.0348749796729434 0.0002804 4.211 10.633 10.291 262.6 229.2 0.667 0.09
"490" 0.00733397740403504 0.0032270268281784 0.00219165514023555 0.00502482356970307 0.0002348 5.997 16.295 3.109 279.4 238 0.969 0.49
"491" 0.0142749124874919 0.0118220456853021 0.0114312237521688 0.0155436366267316 0.000354 16.941 8.809 4.705 194.2 176.4 0.833 0.21
"492" 0.0180105417859068 0.0230193734844665 0.00435645245614036 0.00223825869375067 0.0003348 18.613 8.087 7.099 674.2 300.4 0.807 0.26
"493" 0.00928059487185843 0.0152415927171861 0.00648959854513126 0.0201184499135602 0.0002284 9.721 4.211 18.271 440.2 246 0.847 0.12
"494" 0.0184148128068543 0.0182985462880696 0.0071998206883329 0.00936999398012593 0.0003628 8.695 5.769 1.893 484.6 133.2 0.203 0.61
"495" 0.0121055423801918 0.0141538859398296 0.0140473874656118 0.000866355054970993 7.56e-05 8.581 6.073 4.895 481 225.2 0.549 0
"496" 0.0147355593427052 0.00525875670797788 0.00804176943794105 0.00708943154811056 0.00037 13.977 8.429 10.671 638.2 166 0.043 0.43
"497" 0.00964320067526861 0.031934268330854 0.0275369718485571 0.00748470540195909 0.0002268 16.143 9.151 17.169 113.8 350.8 0.911 0
"498" 0.0297401929151666 0.00296981636098909 0.0333816474888009 0.00035762178414311 0.0001508 14.205 16.523 4.287 501.4 344.4 0.077 0
"499" 0.0196457172154199 0.0183718061663014 0.0164908059694153 0.0101503069273229 0.0002092 4.477 10.709 7.707 226.6 149.2 0.109 0
"500" 0.0170385306181426 0.00868119585305185 0.00716014439842809 0.00975646539041329 4.4e-06 9.759 7.061 14.775 489.4 345.2 0.517 0
